permit,city,state,zip,species,sex,antlers,date,lng,lat,basis,details,permitted
194B45-17,MALAGA,WA,98828,DEER,M,0,03/03/2017 18:30,-120.0757529,47.32167851,General area map reading,at east bound passing lane. WSP dispatched the animal.,03/04/2017 10:07
2A8B8E-17,CHENEY,WA,99004,DEER,F,0,03/03/2017 23:30,-117.4067833,47.61590107,General area map reading,"On High Drive, just east of Skyview Dr. (approximately 100ft) on the N side of the roadway.",03/04/2017 10:13
32621F-17,NORTH BEND,WA,98045,ELK,M,1,03/04/2017 11:30,-121.7372741,47.48210911,Very accurate site GPS reading,Male & female elk killed on 452nd St North Bend,03/04/2017 11:08
5E78A0-17,NORTH BEND,WA,98045,ELK,F,0,03/04/2017 11:30,-121.7371691,47.48264811,Very accurate site GPS reading,Male & female elk killed on 452nd St North Bend,03/04/2017 11:10
D8A884-17,NORTH BEND,WA,98045,ELK,F,0,03/04/2017 11:30,-121.7372761,47.48304839,Very accurate site GPS reading,Male & female elk killed on 452nd Ave SE North Bend,03/04/2017 11:11
FA024E-17,NACHES,WA,98937,DEER,M,0,03/04/2017 8:00,-120.8991696,46.69572801,General area map reading,Vehicle in front of me hit the deer. I help him clear his broke vehicle parts and he wasn&#39;t interested in taking the deer so I salvaged it. Deer is a buck but has already shed it&#39;s antlers for this season.,03/04/2017 11:43
202DC9-17,VANCOUVER,WA,98685,DEER,M,0,03/03/2017 21:30,-117.4995162,46.46742119,General area map reading,"The police were called out to shoot the deer, maybe the police have a more accurate location?",03/04/2017 17:39
D4E0E7-17,YAKIMA,WA,98902,DEER,F,0,03/04/2017 18:30,-120.4701535,46.59147711,General area map reading,where hiway97 and i80 meet,03/05/2017 9:18
15BFB5-17,OKANOGAN,WA,98840,DEER,F,0,03/05/2017 3:30,-120.0271037,48.32998935,General area map reading,highway 20 milepost 214,03/05/2017 13:48
871A98-17,TWISP,WA,98856,DEER,F,0,03/05/2017 13:00,-120.1106002,48.25127182,General area GPS reading,The end of the Kings Gardens driveway. Carlton wa,03/05/2017 13:49
A4CCAB-17,CARLTON,WA,98814,DEER,F,0,03/05/2017 13:00,-120.742314,48.01916876,General area GPS reading,The end of the Kings Gardens driveway. Carlton wa,03/05/2017 13:51
658254-17,GRANITE FALLS,WA,98252,DEER,F,0,03/06/2017 7:30,-122.0154406,48.0722032,Very accurate map reading,I took a picture of the street sign looking back. It was just past 163rd Ave NE on 84th near the tall bushy trees. She was already dead but still limber.,03/06/2017 10:28
72811C-17,CASHMER,WA,98815,DEER,F,0,12/31/1969 19:00,-119.7095992,47.44279284,General area GPS reading,hwy 2 mile marker 118,03/06/2017 12:20
83C5FC-17,SNOQUALMIE,WA,98065,ELK,M,3,03/06/2017 17:00,-121.7558886,47.47302795,Very accurate site GPS reading,Hit on the eastbound on-ramp to I-90 along with another elk that was removed earlier in the day. Elk was between the on-ramp and I-90 under the last tree prior to entering the freeway. Elk was removed whole.,03/07/2017 8:31
A867C6-17,TWISP,WA,98856,DEER,F,0,03/07/2017 8:30,-120.0611081,48.32902461,Very accurate map reading,Deer was hit at intersection of state route 153 and iris lane south of twisp and north of the lower beaver creek and 153 intersection.  Deer was removed from a individuals yard.,03/07/2017 8:47
FB6BEB-17,NACHES WASH.,WA,98937,DEER,F,0,03/06/2017 20:00,-120.7074668,46.73028918,General area map reading,West of Chinook Center,03/07/2017 9:37
8824CA-17,MONROE,WA,98272,DEER,F,0,03/07/2017 9:30,-121.8386939,47.91008575,Very accurate map reading,,03/07/2017 9:42
A12D9F-17,RENTON,WA,98056,DEER,UKN,0,03/06/2017 11:00,-121.9233443,47.51988384,General area GPS reading,on I90 eastbound around maker 40,03/07/2017 9:52
607F89-17,COLBERT,WA,99005,DEER,F,0,03/06/2017 17:00,-117.3521521,47.83311087,General area map reading,called fish wildlife capt. dan rahn came put deer down on my property,03/07/2017 10:23
52E844-17,WENATCHEE,WA,98801,DEER,F,0,03/07/2017 7:30,-120.473149,47.52817235,General area map reading,"Deer was dead on roadside, east bound hwy 2 approaching cashmere. Deer appeared to have been drug off the road after a vehichle hit it. It was very fresh.",03/07/2017 18:12
DF0CE9-17,WENATCHEE,WA,98801,DEER,M,0,03/07/2017 10:00,-120.0603034,47.23485637,Very accurate map reading,SR 28 at Milepost 19,03/08/2017 7:30
15B524-17,MOSES LAKE,WA,98837,DEER,M,0,03/07/2017 15:00,-119.5561342,47.03215706,Very accurate map reading,"Approx.  3.75 miles southof I 90, on Dodson Road.  Deer was in the west barpit 100 yards north of radio tower, which is on the east side of Dodson.",03/08/2017 14:03
64EA4C-17,PESHASTIN,WA,98847,DEER,M,0,03/08/2017 11:00,-120.6731506,47.58067876,Very accurate site GPS reading,"9020 Icicle Road, Leavenworth. WA Deer was a yearling.",03/08/2017 16:34
4F2B94-17,NACHES,WA,98937,DEER,F,0,03/08/2017 19:30,-120.7862594,46.69450793,General area map reading,mile 103 hi way 410,03/08/2017 22:19
A0D657-17,PUYALLUP,WA,98373,ELK,F,0,03/09/2017 10:00,-121.9050624,47.30509375,General area map reading,,03/09/2017 13:40
676944-17,SPANGLE,WA,99031,DEER,F,0,03/08/2017 16:00,-117.6655963,47.89469971,General area map reading,,03/09/2017 15:16
EA0D18-17,MEDICAL LAKE,WA,99022,DEER,F,0,03/09/2017 10:00,-117.6315524,47.84734044,General area map reading,,03/10/2017 8:22
813C4D-17,KENNEWICK,WA,99336,DEER,F,0,03/10/2017 8:00,-119.3089416,46.25378702,General area map reading,About 1 mile West of the HWY 12. ,03/10/2017 12:27
9833B6-17,MOSES LAKE,WA,98837,DEER,F,0,03/09/2017 21:00,-119.2773988,47.22445262,Very accurate map reading,,03/10/2017 14:48
6CD7C1-17,OAKVILLE,WA,98568,DEER,F,0,03/09/2017 20:00,-123.2987676,46.87310364,Very accurate map reading,Hit on the bridge.,03/10/2017 15:03
6BC0AC-17,LEAVENWORTH,WA,98826,DEER,F,0,03/10/2017 9:30,-120.4508289,47.51727491,Very accurate map reading,,03/10/2017 23:03
4C07DC-17,ROCHESTER,WA,98579,DEER,F,0,03/10/2017 19:30,-123.0199172,46.89680717,Very accurate map reading,"At the intersection of Littlerock rd SW, and 133rd Ave SW.",03/11/2017 19:18
FEA159-17,WEST RICHLAND,WA,99352,DEER,F,0,03/12/2017 0:00,-119.2665626,46.24369677,Very accurate map reading,,03/12/2017 3:59
5DB543-17,AUBURN,WA,98001,DEER,F,0,03/11/2017 19:00,-120.6479754,47.59709376,Very accurate map reading,"Heading East on US 2 just before the intersection of River bend drive before the Safeway, across from the Marson & Marson Lumber.",03/12/2017 13:37
5B52C5-17,EAST WENATCHEE,WA,98802,DEER,F,0,03/11/2017 7:00,-120.4493525,47.51558689,Very accurate map reading,,03/12/2017 18:53
02B073-17,KENNEWICK,WA,99338,ELK,M,0,03/12/2017 10:00,-119.7611927,46.57330875,Very accurate map reading,"Near mile marker 38. Note: At time of arrival no antlers were present on the bull. Interfaced with DOT, all parts of animal removed and left no evidence of incident.",03/13/2017 8:38
962A50-17,CLAYTON,WA,99110,DEER,M,0,03/12/2017 20:30,-117.5073554,47.96760039,Very accurate map reading,,03/13/2017 16:32
C54E86-17,SNOHOMISH,WA,98290,ELK,M,6,03/14/2017 17:30,-120.8274581,47.16901899,General area GPS reading,,03/14/2017 17:30
A2AC51-17,ROCK ISLAND,WA,98850,DEER,M,0,03/15/2017 9:00,-120.0674791,47.24552062,General area map reading,Trinidad hill quincy wa,03/15/2017 8:47
7AD146-17,LACEY ,WA,98503,DEER,UKN,0,03/14/2017 17:00,-122.8098895,47.02235613,General area map reading,,03/15/2017 10:12
28BF9E-17,PORT ORCHARD,WA,98367,DEER,M,0,03/13/2017 6:30,-122.7695062,47.32903816,Very accurate map reading,was in front of golf course I believe.,03/15/2017 11:31
2C165A-17,CUSICK,WA,99119,DEER,F,0,03/14/2017 20:00,-117.2986152,48.47310864,General area map reading,landmark: north of Ponderosa Lodge bible camp,03/15/2017 21:05
EC3616-17,AMBOY,WA,98601,ELK,F,0,03/16/2017 22:30,-122.4137809,45.92663506,General area map reading,middle of Chelatchie Praerie Hwy 503,03/16/2017 15:13
F5AAE8-17,YAKIMA,WA,98908,DEER,M,1,03/15/2017 15:30,-117.7760055,46.09592967,General area map reading,Hwy 12 MP 310,03/16/2017 18:16
E47341-17,PESHASTIN,WA,98847,DEER,F,0,03/16/2017 21:00,-120.6490895,47.59755817,General area map reading,approximately mile 101 on Hwy 2. we did not hit deer only salvaged it ,03/17/2017 8:06
ED2EFA-17,BELLINGHAM,WA,98226,DEER,F,0,03/17/2017 16:00,-122.2935326,48.84190397,Very accurate map reading,Deer was on the side of the westbound lane on the bridge before nugents corner. ,03/17/2017 16:22
3D0983-17,BELLINGHAM,WA,98226,DEER,F,0,03/17/2017 16:00,-122.2935326,48.84190397,Very accurate map reading,Deer was on the side of the westbound lane on the bridge before nugents corner. ,03/17/2017 16:22
AE0538-17,BREMERTON,WA,98311,DEER,F,0,03/17/2017 6:30,-122.6610591,47.63510648,Very accurate site GPS reading,,03/17/2017 21:38
D08C07-17,TACOMA,WA,98407,DEER,M,0,03/17/2017 19:30,-122.5159194,47.27380129,General area map reading,tacoma police department case # 1707601604,03/18/2017 10:25
F67D1A-17,ORTING,WA,98360,ELK,M,7,03/18/2017 13:00,-122.1816947,46.99745351,General area map reading,On the North side of Electron Rd,03/18/2017 14:32
AEB9F9-17,PESHASTIN,WA,98847,DEER,F,0,03/17/2017 19:30,-120.5206992,47.53532391,Very accurate site GPS reading,mile post 108.5 state hwy2doe had two fetus both femaledoe also had number of butt fly larve in mouth,03/19/2017 5:33
83BC90-17,FRUITLAND,WA,99129,DEER,F,0,03/18/2017 16:00,-118.1694319,48.15293373,Very accurate map reading,,03/19/2017 12:47
3E493C-17,DUVALL,WA,98019,DEER,M,0,03/19/2017 13:30,-121.9108238,47.73459245,Very accurate map reading,"After the blueberry farm but before 155th, on the West side of the road.",03/19/2017 19:44
CD442B-17,EVERSON,WA,98247,DEER,F,0,03/19/2017 20:00,-122.3400687,48.71814554,Very accurate map reading,,03/20/2017 6:48
05ECE9-17,SPANAWAY,WA,98387,ELK,F,0,03/20/2017 20:00,-122.3575104,46.91399864,Very accurate map reading,South bound side of State route 7. Between the intesection of Private road 383rd and 352nd. Right before the river. ,03/21/2017 0:33
208181-17,GRAHAM,WA,98338,ELK,F,0,03/21/2017 5:00,-122.0332076,47.41120442,General area map reading,23300 276th ave se maple valley,03/21/2017 5:34
3BE3D9-17,KETTLE FALLS,WA,99141,DEER,F,0,03/21/2017 7:30,-118.127568,48.64727428,General area map reading,,03/21/2017 12:42
447C96-17,EVERSON,WA,98247,DEER,M,1,03/20/2017 15:30,-122.3541285,48.83711338,Very accurate map reading,,03/21/2017 15:14
489964-17,MAPLE VALLEY,WA,98038,ELK,M,0,03/20/2017 14:00,-122.0500304,47.40587811,General area GPS reading,,03/21/2017 18:08
F26DF7-17,CHEHALIS,WA,98532,DEER,F,0,03/20/2017 20:30,-122.983525,46.61910144,Very accurate map reading,Deer was salvaged right in front of the church on the road after being hit by a ford truck that left the scene,03/21/2017 21:06
B8847E-17,ASHFORD,WA,98304,ELK,F,0,03/23/2017 6:30,-122.3005273,46.88502806,General area GPS reading,This cow was picked a couple hundred feed before Barneys corner.,03/23/2017 9:01
39C883-17,BLAINE,WA,98230,DEER,UKN,0,03/23/2017 17:00,-122.6168715,48.86038262,Very accurate map reading,On Church Rd. between Sievers Way and n. Bakerview Park Dr. in Ferndale,03/23/2017 18:55
DFB305-17,BREM,WA,98312,DEER,F,0,03/23/2017 18:00,-122.8956344,47.49477951,General area map reading,4505 PANTHER LK RD WEST BREMERTON WA 98312 WAS  THE LOCATION OF THE HIT DEER.,03/23/2017 21:06
211523-17,ASHFORD,WA,98304,DEER,F,0,03/23/2017 17:30,-122.2536208,46.75887358,General area GPS reading,,03/24/2017 11:47
9926AD-17,DEER PARK,WA,99006,DEER,UKN,0,03/25/2017 15:00,-117.3499318,47.9183819,Very accurate map reading,"E side of road in ditch, had been there a while",03/25/2017 17:41
E8BAC7-17,OKANOGAN,WA,98840,DEER,M,0,03/25/2017 17:00,-119.5059444,48.41954008,Very accurate map reading,,03/25/2017 18:07
663B63-17,REPUBLIC,WA,99166,DEER,F,0,03/26/2017 12:30,-117.5892379,48.72560646,General area map reading,"Hwy 21, 2/10 mile north of Ferry/Okanogan Fire Station. About 12 Miles North of Republic WA.",03/26/2017 12:47
6417BA-17,MAPLE VALLEY,WA,98038,ELK,F,0,03/26/2017 1:30,-121.9874217,47.42222458,General area map reading,issiquah side of the road before christmas tree farm. ,03/27/2017 9:13
8FDEED-17,BONNEY LAKE,WA,98391,DEER,F,0,03/27/2017 9:30,-122.2583415,47.14783337,General area map reading,,03/27/2017 10:23
406693-17,KLICKITAT,WA,98628,DEER,M,4,03/26/2017 18:00,-121.128359,45.93609702,Very accurate map reading,,03/27/2017 12:32
405498-17,SNOQUALIMIE ,WA,98065,DEER,M,1,03/27/2017 10:30,-121.7885755,47.52627698,General area map reading,1/2 mile west of 41122 se reinig rd .  small yearling buck deer no antlers were shed,03/27/2017 19:23
21BD94-17,CHATTAROY,WA,99003,DEER,F,0,03/28/2017 22:00,-117.2520091,47.98637689,Very accurate map reading,"Deer was laying in southbound lane of Elk-Chattaroy road approximately 50 yards of the intersection at Blanchard Rd, already deceased blocking the SB lane. I went to move the carcass off the main road and the deer was still warm. Must have been hit by a motorist less than 10-15 minutes prior to my contact with the carcass. I made the decision to remove the carcass and harvest the meat.",03/29/2017 17:11
2F2E9A-17,PORT TOWNSEND,WA,98368,DEER,F,0,03/29/2017 18:30,-122.7708651,48.12793125,Very accurate map reading,,03/29/2017 18:45
1AB34D-17,ARLINGTON,WA,98223,DEER,M,0,03/30/2017 9:00,-122.2752931,48.16804853,General area map reading,"At the roads edge, west side of road.",03/30/2017 11:31
203F4F-17,MAPLE VALLEY,WA,98038,DEER,M,0,03/28/2017 15:00,-122.0542555,47.39012322,General area map reading,mile maker 15 on hwy 18 in maple valley center median,03/30/2017 21:41
4D4377-17,CLE ELUM,WA,98922,DEER,F,0,03/27/2017 20:00,-120.7041194,47.10175615,General area map reading,,03/30/2017 21:45
8681F4-17,PORT ANGELES,WA,98363,ELK,F,0,03/31/2017 6:00,-124.0569236,48.06966533,General area map reading,"Highway 101, 10 miles east of Burnt Mountain Rd.",03/31/2017 13:42
2F650B-17,ADDY,WA,99101,DEER,F,0,03/31/2017 16:30,-117.8089644,48.28303827,General area map reading,Addy Cedonia Rd near 12 mile marker. I called WDF to notify them that the deer was still alive and they had me call Stevens county Sheriff&#39; department who came and shot the deer.,03/31/2017 20:39
53BA22-17,TUMWATER,WA,98512,DEER,F,0,03/31/2017 20:30,-122.9267599,46.98260806,Very accurate map reading,"It was on the southbound I-5 off-ramp of exit 101. My wife was about three minutes ahead of me in a separate car. She saw the deer alive grazing, by the time I got off the exit it had been hit. I went home (live near the exit), and salvaged it about 15 minutes later (having heard how recently it was hit).",03/31/2017 21:42
0B1F37-17,SPOKANE,WA,99220,DEER,F,0,03/31/2017 8:00,-117.2854519,47.72216663,General area GPS reading,"just west of argonnea road, on bigelow gulch road",04/01/2017 9:01
9F4743-17,OKANOGAN,WA,98840,DEER,F,0,03/31/2017 21:30,-119.5308997,48.38777879,Very accurate map reading,,04/01/2017 16:04
27AEEE-17,RONALD,WA,98940,DEER,F,0,04/01/2017 15:30,-120.6175162,47.5428185,Very accurate site GPS reading,,04/02/2017 9:42
376C5B-17,WESTPORT,WA,98595,DEER,F,0,04/02/2017 13:30,-123.0157973,47.05795855,Very accurate map reading,"eastbound SR 8 at the SR 8/SR 101 junction, before mud bay.",04/02/2017 15:13
048018-17,BONNEY LAKE,WA,98391,DEER,F,0,04/01/2017 8:00,-120.7745649,47.19634938,Very accurate map reading,,04/03/2017 7:34
0BA909-17,OTHELLO,WA,99344,DEER,F,0,04/03/2017 9:30,-119.2026948,46.66590748,General area map reading,Deer was laying in an alfalfa field on N. Wahluke Rd. Cross streets of Pump Access and Albany. ,04/03/2017 10:34
8A501E-17,FREELAND,WA,98249,DEER,M,1,04/03/2017 8:00,-119.1734018,47.42209918,General area map reading,,04/03/2017 18:04
1F0A82-17,WINTHROP,WA,98862,DEER,M,0,04/02/2017 20:30,-120.1394393,48.42722385,General area map reading,On HWY 20 halfway between Twisp and Winthrop,04/03/2017 20:25
711052-17,TONASKET,WA,98855,DEER,F,0,04/03/2017 21:30,-119.4751341,48.6724931,Very accurate site GPS reading,,04/04/2017 14:18
4B78DE-17,KENT,WA,98042,ELK,M,0,04/05/2017 8:00,-121.9814517,47.4335041,Very accurate map reading,hwy 18 hobart exit ,04/05/2017 19:23
79CC9F-17,SPOKANE VALLEY,WA,99216,DEER,F,0,04/06/2017 12:00,-117.770169,47.44964224,Very accurate map reading,approximately 1 mile East of the Tyler exit on I-90,04/07/2017 11:46
E1F0A4-17,ORTING,WA,98360,DEER,F,0,04/04/2017 21:00,-122.3463936,46.54570994,General area map reading,Before the rock ,04/07/2017 12:43
2EF779-17,FERNDALE,WA,98248,DEER,F,0,04/07/2017 10:00,-122.4425413,48.79503317,General area map reading,In front of Hannegan motorcycle track,04/07/2017 19:05
D4D9D4-17,NORDLAND,WA,98358,DEER,F,0,04/07/2017 21:00,-122.7015346,48.07296464,General area map reading,,04/07/2017 22:15
F1FBD0-17,GARFIELD,WA,99130,DEER,F,0,04/08/2017 10:00,-117.1321036,46.9999999,Very accurate map reading,"It was on the west side of hwy 27, just south of Bailey Rd.",04/08/2017 10:29
F5EB3A-17,EVERETT,WA,98201,DEER,F,0,04/08/2017 11:00,-122.194779,48.09895721,General area map reading,"I did not hit the deer. I found the deer when I made a left onto 27th from 116th. It was on the left in a rock drainage a little bit before the swap meet, but past the state patrol. ",04/08/2017 13:56
379971-17,OKANOGAN,WA,98840,DEER,F,0,04/08/2017 17:30,-119.5324447,48.52390923,General area map reading,Hwy 97 At gravel Pit north of Riverside,04/09/2017 17:34
421E68-17,OKANOGAN,WA,98840,DEER,F,0,04/08/2017 18:00,-119.5310714,48.52786557,Very accurate map reading,Hwy 97 at Gravel pit North of Riverside. ,04/09/2017 17:36
7EAFAE-17,SPOKANE,WA,99206,DEER,F,0,04/09/2017 10:30,-117.1903827,47.62920678,General area map reading,Found on side of road.,04/10/2017 7:07
D39471-17,OTHELLO,WA,99344,ELK,F,0,04/11/2017 2:00,-121.7860152,47.53188136,General area map reading,It was on mile marker 31 E bound on I-90. Cow elk no calf. Hunting unit 460.. Thank you,04/11/2017 8:49
B5DA27-17,SAMMAMSIH,WA,98074,DEER,M,1,04/10/2017 16:30,-122.0931282,47.65588029,General area map reading,"about 200 yards north of E Lake Sammamish and 187th Ave NE. Deer was killed by blue SUV Ford, laying on the shoulder (E), opened eyes.",04/11/2017 11:17
B5AD1D-17,COUPEVILLE,WA,98239,DEER,F,0,04/11/2017 11:00,-122.7334358,48.27592681,General area map reading,i travel in this area often this is a pretty accurate guess as to where the deer was hit. it was hit by a car right in front of me so the time is accurate to the death of the deer as well.,04/11/2017 19:25
538200-17,NOOKSACK,WA,98276,DEER,F,0,04/12/2017 8:00,-122.2817108,48.94259499,Very accurate map reading,,04/12/2017 10:12
E0DA28-17,COLBERT,WA,99005,ELK,M,0,04/12/2017 11:00,-117.8635901,47.38049533,Very accurate map reading,,04/12/2017 13:07
AA73A7-17,WINTHROP,WA,98862,DEER,M,1,04/12/2017 13:30,-120.1733853,48.46361067,Very accurate map reading,"Impact on HWY 20 with my vehicle. Deer hit, stunned and fatally injured.  Got up, stumbled over to and expired in a parking space in the parking lot of the US postal service lot about 30 seconds after being hit.  Yearling w/ antler not yet visible above the hairline.  This was disappointing but I am grateful for the recovery permit process so that this deer will not be wasted by leaving it alongside the road.",04/12/2017 18:29
F502C5-17,WALLA WALLA,WA,99362,DEER,F,0,04/11/2017 19:30,-118.1174329,46.00461562,General area GPS reading,9182 mill creek road,04/12/2017 19:11
FD4EEF-17,TENINO,WA,98589,DEER,M,0,04/12/2017 7:30,-122.9953696,46.88397213,General area map reading,Under power lines on 140th AVE,04/12/2017 19:29
AD8D06-17,WALLA WALLA,WA,99362,DEER,F,0,04/11/2017 20:00,-118.1278826,46.01714151,General area GPS reading,,04/12/2017 19:34
